text,sentiment
"'Creighton called New Zealand's response to COVID-19 ""draconian"". He said despite New Zealand being an island with… https://t.co/WJ1yCKx5sv",1
"@McDonalds what do you get your son, who was in isolation in Italy for 63 days with Covid 19 on a cruise ship and f… https://t.co/HIL6k3wyMp",1
"@BarbaraHacker15 @foxemerson @MarkMcGowanMP There are more covid deaths than actually reported. Take the UK, deaths… https://t.co/jt53FhB8CY",1
@schnockschnock @sgtbecker1997 @BuckSexton @realDonaldTrump COVID-19 deaths per capita in the US (even with all the… https://t.co/SdvZToqG8c,1
Memorials have been held for the COVID dead all around the world. But how has #TrumpDeathToll100K commemorated Amer… https://t.co/8YGWaUIYvQ,1
"https://t.co/SRRaI5OA7V Experience of health professionals, police staff and prisoners in Italy… https://t.co/67sbmfXKuR",1
"@AlfonzoHawes I received a video about Covid 19 being a bacteria and not a virus, if you want to se the video let m… https://t.co/SzmWlnjsk8",1
"Sustainable brands have long sought out artisans for their craft but as the pandemic jeopardises their survival, th… https://t.co/vYuNqvSB8B",1
"We all knew:
Italy’s coronavirus crisis is possible in the US - Vox, March 13

 https://t.co/DBJCt5ZGVD",1
@JohnBUR49227399 And what I never will understand is your loyalty to a foreign power? There was so much loyalty fro… https://t.co/l5CQig5FS6,1
"Just a little context and math @ErinBurnett Spain, Italy, France and United Kingdom total
Population is approximate… https://t.co/J7ECvh8fAC",1
UK has 'world's highest Covid-19 death rate' - worse than Italy and the US https://t.co/6dnBQ1Y40V,1
"Just a few pictures from trevi.fountain and eating pasta at #larchettoroma in 2012. 

#beforequarantine… https://t.co/XqSFRp4eUO",1
Just some pictures standing at #trevifountain and slurping pasta at ristorantepizzerialarchetto in 2012.… https://t.co/KTsLHyblZF,1
"How young patients with cancer perceive the COVID‐19 (coronavirus) epidemic in Milan, Italy: Is there room for othe… https://t.co/BFpqkpEawI",1
@FFulbright @MissDSays @BorisJohnson CDC numbers for global child COVID cases was under 2%. Iceland tested 6% of th… https://t.co/nngrWZVybR,1
@MarcoFlorianMED @dodobir Greece knows it’s limits &amp; it’s good to know who we can expect solidarity from. So Italy… https://t.co/8sR5HBLqCY,1
@dvillella @realDonaldTrump @yoyoel I'm sure you don't have any idea what's happening around the world @dvillella i… https://t.co/j4IY5sF08T,1
Meet Tommy: A Robot Nurse Helping to Treat COVID-19 Patients in Italy https://t.co/xDyyKv5uJ6 via @YouTube,1
WATCH: Robot nurses treat Covid-19 patients in Italy https://t.co/c13QH595eU,1
The Church News recently asked missionaries in Europe about serving during the COVID-19 pandemic. Here's what they… https://t.co/pQx6xvNvSI,1
The Church News recently asked missionaries in Europe about serving during the COVID-19 pandemic. Here's what they… https://t.co/QXY7NSmK1F,1
The Church News recently asked missionaries in Europe about serving during the COVID-19 pandemic. Here's what they… https://t.co/uQv2rTdfJL,1
"How Milan, Italy is finding creative solutions to a post-COVID life. 
https://t.co/DhgmEhpumW https://t.co/UHozKATGAP",1
Fuckunicorn ransomware targets Italy in COVID-19 luresSecurity Affairs https://t.co/uXyol0j1ba,1
"Photo by Stephen Alvarez @salvarezphoto | The Oldham Theater in Winchester, Tennessee: I shot this photo on my way… https://t.co/yj2HyIJ1r7",1
"Just another coincidence.
Every Democrat governor sends CV patients to nursing homes.
They did the same in Europe.… https://t.co/UpilGPfulR",1
"@QueenNat34 I am going to Tahoe in late July.  COVID 19? it is with us forever so, avoiding it is useless.  Practic… https://t.co/kBYxS9pYGc",1
"@CBCMontreal Isn't it interesting how the further you get away from Italy, the less covid there is to be found",1
"@awelab1956 @brithume Spain, Italy, England are much higher in COVID-19 deaths by %. I suppose that's Trump's fault… https://t.co/6aaAXGYyrj",1
@moaningbs They were so focused on building the Nightingale’s they forgot to try to prevent people from catching Co… https://t.co/4RlxiRsmew,1
"@NewDay When UK, France, Spain, Italy have all failed in preparing for #Covid_19 , How can only @realDonaldTrump be… https://t.co/t1RtCMEb9t",1
@SM0KEsinister @iLootGames i have fun to play this season not because covid. btw i'm in italy :/ was terrible before,1
"#bbcqt

""Discovered how brutal covid is""

We needed to check if it was brutal to British people, 
We couldnt rely o… https://t.co/lEPrLwTtlZ",1
"@nickeardleybbc @bbcquestiontime The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germa… https://t.co/dbNisRNDZr",1
@frontlinepbs Are you referring to the same war that got caught out misdiagnosing most of Italy’s covid deaths that… https://t.co/kr4gx4Wg8b,1
@Lee____Cam So every person in the uk will be infected🥴 hardly mate it will be nowhere near 1m studies out of Italy… https://t.co/xeLFFLgj2c,1
"@realDonaldTrump Donald, why are you trying so hard to blame China for the COVID-19 outbreak when there's proof tha… https://t.co/aXNdmzSqn6",1
Has flattening the curve prolonged the effect of covid in the uk and caused the numbers to be higher than spain and… https://t.co/8An7tzWJA8,1
I haven’t heard anything on the news lately talking about COVID &amp; Italy. What happened?,1
"Number of active #COVID19 cases in #Italy falls below 50,000 - authorities

https://t.co/7GQk53fonj",1
@sarahcareyIRL @john_mcguirk @kburnskburns @RMcGreevy1301 Vulnerable groups sadly will always be the first to succu… https://t.co/EyMDOfIt61,1
"@realDonaldTrump Coronavirus: Safety Health Measures Beyond the Surgical Mask and Hand Sanitizers

“THE END OF COVI… https://t.co/tLRRvwAODk",1
"COVID-19
5/29 6:32
Global    5765094
US          1717756
Brazil        411821
Russia       379051
UK            270… https://t.co/IjrPDFWcOm",1
"@realDonaldTrump 14,000 people were released from the hospital as \""healthy\"" and covid free. Italy is demanding Bi… https://t.co/rBdNybayzw",1
@realDonaldTrump This is being removed but it is  interesting 🤔 anyone else heard this?!? Italy has allegedly disco… https://t.co/GYgRZXp5H8,1
"@Peston The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany and Russia added toget… https://t.co/VNIUUjJmRB",1
"@nickeardleybbc @bbc5live The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany and… https://t.co/0GCS79kygp",1
Italy Says 96% of #Covid Virus Fatalities Suffered From Other Illnesses -In other words no need for #lockdown2020 o… https://t.co/GI4Cn6kfXy,1
"@bbcquestiontime @IanMurrayMP The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany… https://t.co/PlFAK9bZaA",1
"@bbcquestiontime @alexmassie The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany a… https://t.co/SoyafaYgGZ",1
"@bbcquestiontime @JohnSwinney The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany… https://t.co/YuLjbmTn4r",1
"Today (May 28th) the daily percentage growth of confirmed #COVID19 cases in Italy is 0.26%, from 231,139 to 231,732… https://t.co/OhjNEKARJc",1
@indexlogic @jenbuslane @CBarker81 @bigbazzaFI Don’t think it’s necessarily a bad thing. Loads of value in Italy. T… https://t.co/ReYjeWV3ay,1
"Sky has reported that UK’s COVID pop-adjusted death toll per capita now exceeds Italy’s. 
UK: 543 deaths per millio… https://t.co/nVVpQ9wN9H",1
@frontlinepbs This was great documentary and it really shows the viewer what COVID 19 is and how it effects all of… https://t.co/6bQztef2F2,1
@CatherineSoph13 @FatEmperor @szelvenskiy @SueSutt32723814 @daniellevitt22 @BillyBo85654820 @mcjwalsh @Coghill_Andy… https://t.co/3OTF0MJ1ax,1
@PeterAdamSmith I’m late to the party here but surely people travelling to the 6 Nations match in Italy were catchi… https://t.co/8Ag425mKOc,1
Ryanair will operate 40% of its normal flight schedule in July and serve 90% of its pre-COVID-19 routes. The airlin… https://t.co/Wa8Y6km4Wp,1
"@thatburnleylass I read one post (not you). It's light the concept of death for covid 19, and the valour of one hum… https://t.co/DrN0gLmwoK",1
"""We have few weapons. The virus has them all,"" says Dr. Francesca Mangiatordi, a senior ER doctor at a hard-hit hos… https://t.co/N9EoNQxXSt",1
"@IanMurrayMP is a liar. Scotland's ground zero covid case was a person in Arbroath who had returned from skiing in Italy
#bbcqt",1
@ModifiedSag @cnnbrk @realDonaldTrump Okay so staying with your dumbass logic pertaining to COVID-19 we can blame;… https://t.co/VH8Irvn4pr,1
"You keep watching the news about how Donald Trump is handling Covid-19 in the US and thinking ""oh my god, how dange… https://t.co/5VkNWc6wB8",1
"Despite being in isolation for months now, missionaries in Europe are not simply waiting out the pandemic. Here's a… https://t.co/2Iq3nEcQlQ",1
"Despite being in isolation for months now, missionaries in Europe are not simply waiting out the pandemic. Here's a… https://t.co/2NVLdEHKBD",1
"Despite being in isolation for months now, missionaries in Europe are not simply waiting out the pandemic. Here's a… https://t.co/BpPMTXQAm8",1
"Whatever #vaccine #BillGates &amp; #BorisJohnson come up with in the autumn, it won’t prevent #coronavirus.

No vaccine… https://t.co/4z5Hh0AEu0",1
"@HFREEMA83843708 @and_tact @SellNYJWoody @Tricia1972 @DamoPelham @catturd2 @realDonaldTrump 13,600 in a year.  How… https://t.co/OfK4le8xXh",1
"@BBCNewsnight @nicholaswatt The UK had more Covid-19 deaths in past 24hrs than Spain, France, Italy, Germany and Ru… https://t.co/HWc0A2lI1O",1
"@GregRubini @realDonaldTrump @SidneyPowell1 Who are you again?Oh yeah,the guy who said COVID-19 was developed in NC… https://t.co/OiWbdHutl6",1
"@bbcquestiontime The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany and Russia ad… https://t.co/EOxU4h5QOv",1
"@WAMA1 Its ALL coming,  170,000 worldwide arrests (cabal) started in Italy/march, most will claim covid, worldwide… https://t.co/y4w6Tg3trI",1
"Q 4334
If we apply this to the U.S., only 4000 patients have died of COVID without any serious health issues. 

Key… https://t.co/39x1versSZ",1
"@bbcquestiontime The UK had more Covid-19 deaths in the past 24hrs than Spain, France, Italy, Germany and Russia ad… https://t.co/z19q3Quf02",1
"@DavidLammy UK had more Covid-19 deaths in past 24hrs than Spain, France, Italy, Germany and Russia added together.… https://t.co/6CWMEZBsPw",1
@fredsirieix1 @UKHospKate @peterm4rtin @npdgroup @CGA_insights My brother lives in Italy ! They went out for a meal… https://t.co/yFFk6XSPZO,1
"@SamCoatesSky UK had more Covid-19 deaths in past 24hrs than Spain, France, Italy, Germany and Russia added togethe… https://t.co/DNR7lISZ7t",1
"When Covid was breaking throughout Europe with Italy and Spain in particular hit badly, I just knew, hand on heart… https://t.co/rBFTDFF9Oa",1
"@al_malik98 @EuropeElects Brazil/USA are federalists, they can't do much with states' aprovation. And Republican st… https://t.co/ipPO1OQBzy",1
"Coronavirus  COVID-19 
Total Confirmed
5,763,122
Confirmed Cases by Country/Region/Sovereignty
1,715,811 US
411,821… https://t.co/9sAt9pbK59",1
"@meenalsworld Powerful video. In Italy so far: 165, and you had tons of warning. I do wonder about the state of the… https://t.co/8ZMfg2vSEt",1
@BigMoBrazier @Jan85429176 Nissan won’t trust the EU who will fare much worse &amp; this has exposed the weaknesses of… https://t.co/6WsMaS2658,1
"US - C:1715811 R:391508 D:101337
Brazil - C:411821 R:166647 D:25598
Russia - C:379051 R:150993 D:4142
United Kingdo… https://t.co/rJisuveoDR",1
WATCH: Robot nurses treat Covid-19 patients in Italy https://t.co/B8RSpyxoqD,1
@WhiteHouse Has Italy determined that covid causes blood to clot?  Something I heard from a friend?  If so one step closer...,1
"@bbclaurak I would ask - now that we have the most covid deaths per capita of any country in the world, and especia… https://t.co/AmhEvfKKGj",1
"Will the Covid-19 pandemic change national security?, The site in northern Italy was excavated in 1922, but then re… https://t.co/DotI2ZTIou",1
"#CoronaVirus Cases - Most affected countries
USA 1,765,187
Brazil 419,340
Russia 379,051
Spain 284,986
UK 269,127
I… https://t.co/UiZ7slNgCm",1
@boriquagato @HaraldofW Here in Italy they didnt did good autopsy. Doctor Bassetti from Genova says that for sure a… https://t.co/agR5x8JyrR,1
How would I have dealt with a #COVID19 pandemic 40 years ago in this situation? 😳 https://t.co/bC3BMUuMge,1
"@marcus79b @RichardBurgon Doesn’t matter if it’s 41 or 38,000 it still counts as manslaughter. Questioned yesterday… https://t.co/SaCSijgSby",1
"#Kawasaki Motorcycle bag
Waterproof Rear Bag Back Seat Case
LINK 👉 https://t.co/oak7dpgtLw
🌎Shipping Worldwide🌎… https://t.co/gKXM7JSXs1",1
@CatioMiles @Tony85485600 @gdog2010_john @BorisJohnson Italy has twice as many covid deaths unanswered. Wait until… https://t.co/RPWtmdjo9h,1
"White Americans!!! COVID-19 is NOT a Black and Brown virus...Black deaths in UK less then 10%, Black deaths in Ital… https://t.co/3AZ2kwGwwH",1
"@SusanBayliss6 Our little country does seem to have a large proportion of the worlds covid death
almost like they t… https://t.co/zBjR88YfzJ",1
"Trump has not kept up with the most recent news or else he is GASLIGHTING the public again:
Now there is plenty of… https://t.co/qavrFvrPDb",1
@DotDotDot_John @realDonaldTrump That statement of yours is not true. He formed a covid task force early stopped fl… https://t.co/aezjRH5l4L,1
@AdeBond_ @akandeoj @tolanialli She might be right because d world economy is currently struggling due to covid-19… https://t.co/ij0gr1Se1S,1
"We were 2 weeks behind Italy, have a worse Covid stats on multiple parameters, yet starting the Premier League befo… https://t.co/nKAQa0IEDU",1
"Relax and have fun!
#music #arte #art #artist #ArtistOnTwitter #spotifymusic #spotify #ThursdayThoughts #Covid_19… https://t.co/NQm2g3aqOe",1
Italy | Additional Measures Aimed at Supporting Companies and Employees during the COVID-19 Emergency have been Ena… https://t.co/iT4nzVTf0u,1
"In Italy and further afield, pollution and poverty have played a part in worsening COVID-19 ǀ View… https://t.co/axut2zdP8Q",1
6/ Italy first had to deal with the COVID-19 crisis without any existing frame of reference and with a limited if n… https://t.co/121f9GbD4o,1
"@Vic_Sponge8 @Danielxander10 Many of our deaths are BECAUSE of lockdown.
Italy reviewed their figures and found onl… https://t.co/s7VZHnBvVL",1
Did Bill Gates ask Giuseppe Conte to make Italy the ground zero for COVID-19? https://t.co/wNmQKiWNyY,1
@debbie299 @SenSchumer 3 Million travelers allowed to enter NY international airports from Covid ridden Asian count… https://t.co/swLRVyOHu7,1
